Canonical SMILES,Molecular Weight,LogP,Labute ASA,TPSA,Num H Donors,Num H Acceptors,Num Rotatable Bonds,Num Rings,Tanimoto_to_PFOS,Tanimoto_to_PFOA,Docking Score
C[N+](C)(CCCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(O)CS(=O)(=O)O,781.4800000000002,3.384900000000001,251.62640915621145,149.28,3.0,6.0,18.0,0.0,0.2941176470588235,0.2264150943396226,
C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],542.3140000000001,1.8185,176.50671572369146,86.3,1.0,4.0,12.0,0.0,0.3255813953488372,0.2444444444444444,
O=S(=O)(O)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,771.3080000000003,6.056500000000002,231.23008686835257,100.54,2.0,4.0,15.0,0.0,0.4545454545454545,0.2702702702702703,
C[N+](C)(CCCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)[O-],964.5010000000004,6.612700000000007,305.6162270850116,131.88,1.0,6.0,22.0,0.0,0.2916666666666667,0.2448979591836734,
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)F,594.1610000000001,6.329800000000002,176.6384132081767,54.370000000000005,1.0,2.0,9.0,0.0,0.5151515151515151,0.2564102564102564,
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,644.1680000000001,6.965100000000003,191.33442612842572,54.370000000000005,1.0,2.0,10.0,0.0,0.5454545454545454,0.3157894736842105,
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,844.1960000000004,9.506300000000005,250.11847780942205,54.370000000000005,1.0,2.0,14.0,0.0,0.5454545454545454,0.3157894736842105,
O=C(O)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,446.081,4.7832,135.2631102420619,37.3,1.0,1.0,7.0,0.0,0.3448275862068966,0.4615384615384615,
O=C(O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)/C(F)=C(\F)C(F)(F)F,392.067,4.2567,120.82550411620925,46.53,1.0,2.0,6.0,0.0,0.1578947368421052,0.303030303030303,
O=C(O)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,596.1020000000001,6.6891000000000025,179.35114900280914,37.3,1.0,1.0,10.0,0.0,0.3448275862068966,0.4615384615384615,
C[N+](C)(CCCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],850.3850000000003,4.792000000000004,271.8823918925652,114.81,1.0,5.0,19.0,0.0,0.2978723404255319,0.25,
C[N+](C)(C)CCCN(CCC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)F,370.34,0.0095999999999996,130.66251975808373,77.51,0.0,4.0,9.0,0.0,0.2045454545454545,0.1555555555555555,
C[N+](C)(C)CCCN(CCC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,820.4030000000005,5.727300000000004,262.9266360403254,77.51,0.0,4.0,18.0,0.0,0.3255813953488372,0.2444444444444444,
C[N+](C)(CCCN(CCC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],614.3770000000001,2.0056000000000003,204.7672694057164,114.81,1.0,5.0,15.0,0.0,0.2916666666666667,0.2448979591836734,
O=S(=O)(O)C(F)(F)/C(F)=C(\F)C(F)(F)F,262.1019999999999,2.1799,77.93185816935939,54.370000000000005,1.0,2.0,2.0,0.0,0.3333333333333333,0.1666666666666666,
C[N+](C)(C)CCNCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,435.24799999999993,4.021000000000003,144.42524186464,12.03,1.0,1.0,9.0,0.0,0.2222222222222222,0.2285714285714285,
C[N+](C)(C)CCNCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,835.3040000000004,9.1034,261.9933452266325,12.03,1.0,1.0,17.0,0.0,0.2222222222222222,0.2285714285714285,
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,630.5470000000003,7.255600000000004,189.65441522969084,37.3,1.0,1.0,10.0,0.0,0.3448275862068966,0.6521739130434783,
CN(C)CCC(CO)N(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,636.4490000000002,2.905000000000001,206.70371386248152,115.22,2.0,6.0,15.0,0.0,0.3260869565217391,0.2,
CN(C)CCC(CO)N(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,736.4630000000003,4.175600000000003,236.09573970297967,115.22,2.0,6.0,17.0,0.0,0.3260869565217391,0.2,
CCC[N+](C)(C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,502.2569999999999,6.185000000000004,164.10187011860387,0.0,0.0,0.0,11.0,0.0,0.1219512195121951,0.125,
C[N+](C)(C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,774.2450000000003,9.2166,239.5480634113051,0.0,0.0,0.0,15.0,0.0,0.1388888888888889,0.1428571428571428,
C[N+](C)(CCC(CO)N(CCCS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(O)CO,760.5350000000002,2.0657,250.29299211690773,155.26999999999998,3.0,8.0,19.0,0.0,0.25,0.1896551724137931,
CCN(CCC[N+](C)(C)CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,391.373,2.914900000000001,136.40277682609295,37.38,0.0,2.0,9.0,0.0,0.2682926829268293,0.1860465116279069,
CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,277.16099999999994,1.7161000000000002,85.66840538192274,46.17,1.0,2.0,4.0,0.0,0.3333333333333333,0.21875,
CCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,835.2670000000004,7.866100000000005,254.52414615204177,74.68,1.0,3.0,16.0,0.0,0.4,0.3333333333333333,
C[N+](C)(CCO)CC(O)CNS(=O)(=O)C(F)(F)C(F)(F)F,345.31,-0.5095000000000003,118.3553756948474,86.63,3.0,4.0,8.0,0.0,0.2045454545454545,0.1304347826086956,
O=S(=O)(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,714.1810000000003,7.424800000000004,210.88557748378528,54.370000000000005,1.0,2.0,12.0,0.0,0.5,0.3571428571428571,
O=C(O)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,746.1230000000003,8.595000000000004,223.4391877635564,37.3,1.0,1.0,13.0,0.0,0.3448275862068966,0.4615384615384615,
C[N+](C)(CCO)CCCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,723.4130000000004,4.671500000000004,234.1673218519795,77.84,2.0,4.0,17.0,0.0,0.3414634146341463,0.2272727272727272,
C[N+](C)(CCO)CCCN(CC(O)CS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)F,466.44700000000006,-0.8617999999999983,159.2888095346732,135.04,2.0,7.0,12.0,0.0,0.173076923076923,0.1111111111111111,
C[N+](C)(CCO)CCCN(CC(O)CS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,966.5170000000008,5.491200000000006,306.2489387371639,135.04,2.0,7.0,22.0,0.0,0.2745098039215686,0.1851851851851851,
NS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,727.2240000000003,7.215600000000004,217.72255017756908,60.16,1.0,2.0,13.0,0.0,0.3666666666666666,0.2903225806451613,
CN(C)CC(O)CC(F)(F)C(F)(F)F,221.16899999999995,1.4966,78.31064815123975,23.47,1.0,2.0,4.0,0.0,0.1428571428571428,0.1470588235294117,
O=C(O)C(F)(F)C(F)(F)S(F)(F)(F)(F)F,272.088,3.5975999999999995,75.38747842145482,37.3,1.0,1.0,3.0,0.0,0.1666666666666666,0.4166666666666667,
C[N+](C)(C)CC(O)CS(=O)CCC(F)(F)C(F)(F)F,312.3239999999999,1.3898999999999997,110.9897001846008,37.3,1.0,2.0,7.0,0.0,0.1428571428571428,0.1463414634146341,
NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,549.149,4.8771,160.90462718802866,60.16,1.0,2.0,8.0,0.0,0.5652173913043478,0.3461538461538461,
O=C(O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,707.1990000000003,5.863200000000002,212.1922645961551,83.47,2.0,3.0,13.0,0.0,0.4516129032258064,0.375,
C[N+](C)(C)CC([O-])CS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,411.3299999999999,2.0285,140.38172602509894,40.13,0.0,2.0,9.0,0.0,0.1818181818181818,0.1860465116279069,
C[N+](C)(C)CC(O)CS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,912.4080000000004,9.0135,287.34185522758963,37.3,1.0,2.0,19.0,0.0,0.238095238095238,0.2439024390243902,
C[N+](C)(C)CCCNC(=O)CS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,769.4320000000004,6.283800000000005,249.45598248505308,63.24,1.0,3.0,17.0,0.0,0.2553191489361702,0.2340425531914893,
O=C(O)CCS(=O)(=O)CCC(F)(F)C(F)(F)F,284.20199999999994,1.4636000000000002,93.33773496286672,71.44,1.0,3.0,6.0,0.0,0.2285714285714285,0.2352941176470588,
O=C(O)CCCCNC(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,523.311,5.813000000000002,174.42570891428332,66.4,2.0,3.0,12.0,0.0,0.25,0.2857142857142857,
O=C(O)CCCCNC(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,923.3670000000004,10.895399999999997,291.99381227627583,66.4,2.0,3.0,20.0,0.0,0.25,0.2857142857142857,
C[N+](C)(CCCNC(=O)CSCCC(F)(F)C(F)(F)F)CC(=O)[O-],380.379,0.6398999999999999,140.7062887332755,69.23,1.0,4.0,11.0,0.0,0.1111111111111111,0.1346153846153846,
C[N+](C)(CCCNC(=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],980.4630000000004,8.263500000000008,317.0584437762644,69.23,1.0,4.0,23.0,0.0,0.1851851851851851,0.2115384615384615,
O=C(O)CC(O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,368.2169999999999,3.3710000000000004,121.02170619913952,57.53,2.0,3.0,8.0,0.0,0.2307692307692307,0.3055555555555556,
C[N+](C)(C)CC(O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,796.3950000000003,8.727400000000001,254.69868520888085,20.23,1.0,2.0,17.0,0.0,0.2195121951219512,0.225,
O=S(=O)(O)CC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,358.1529999999999,3.1958,109.52329072132792,54.370000000000005,1.0,2.0,5.0,0.0,0.375,0.34375,
O=S(=O)(O)CC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,708.2020000000002,7.642900000000004,212.39538116307145,54.370000000000005,1.0,2.0,12.0,0.0,0.40625,0.375,
CC(=O)OC(C(CO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(CO)[N+](C)(C)CC(=O)[O-],681.3359999999999,2.723200000000002,227.9114067796956,106.89,2.0,6.0,15.0,0.0,0.2,0.2291666666666666,
C[N+](C)(CCCC(F)(F)C(F)(F)F)CC(=O)[O-],263.206,0.7905,95.41202596667208,40.13,0.0,2.0,6.0,0.0,0.15,0.1842105263157894,
O=S(=O)(O)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,392.1859999999999,3.757900000000001,120.743371270835,54.370000000000005,1.0,2.0,7.0,0.0,0.4333333333333333,0.3125,
O=C(CO)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,366.2009999999999,3.0135000000000005,120.38899454698728,54.37,1.0,4.0,6.0,0.0,0.25,0.2941176470588235,
O=C(CO)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,466.2149999999999,4.2841000000000005,149.78102038748546,54.37,1.0,4.0,8.0,0.0,0.2777777777777778,0.3235294117647059,
O=C(CO)SC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,766.2570000000003,8.095900000000006,237.95709790897988,54.37,1.0,4.0,14.0,0.0,0.2777777777777778,0.3235294117647059,
O=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)SC(=O)C(O)C(=O)O,660.2450000000001,5.6432000000000055,209.18975711486905,91.67,2.0,5.0,12.0,0.0,0.2439024390243902,0.3157894736842105,
O=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)SCC(O)C(=O)O,396.2270000000001,2.940100000000001,131.54817041357995,74.6,2.0,4.0,8.0,0.0,0.2195121951219512,0.2894736842105263,
O=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)SCC(O)C(=O)O,496.2410000000001,4.210700000000001,160.94019625407807,74.6,2.0,4.0,10.0,0.0,0.2439024390243902,0.3157894736842105,
CC(=O)OC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C[N+](C)(C)CC(=O)[O-],921.326,7.955700000000007,293.76913256800475,66.43,0.0,4.0,19.0,0.0,0.2127659574468085,0.2444444444444444,
CC(=O)OC(C(CO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)[N+](C)(C)CC(=O)[O-],967.3510000000005,6.49250000000001,309.72254218679336,106.89,2.0,6.0,20.0,0.0,0.2,0.2291666666666666,
C[N+](C)(CC=O)CC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC=O,792.2940000000003,7.744000000000007,253.21793086091404,43.370000000000005,0.0,3.0,18.0,0.0,0.2045454545454545,0.2093023255813953,
CNCC(O)CC(F)(F)C(F)(F)F,207.142,1.1544,71.73573455024781,32.26,2.0,2.0,4.0,0.0,0.1428571428571428,0.1470588235294117,
CNCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,807.2260000000005,8.778,248.0878895932367,32.26,2.0,2.0,16.0,0.0,0.2571428571428571,0.2647058823529412,
C[N+](C)(CCC(=O)O)CC(O)CC(F)(F)C(F)(F)F,294.23999999999995,1.4860999999999995,106.57120183326468,57.53,2.0,2.0,7.0,0.0,0.1395348837209302,0.2,
C[N+](C)(CC(=O)[O-])CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,979.3030000000006,8.6555,305.95044060235506,60.36,1.0,3.0,20.0,0.0,0.238095238095238,0.275,
C[N+](C)(CC(=O)[O-])CC(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)F,359.213,0.8598999999999999,124.74314712425571,60.36,1.0,3.0,7.0,0.0,0.1739130434782608,0.2325581395348837,
C[N+](C)(CCCCC(F)(F)C(F)(F)F)CC(=O)[O-],277.23299999999995,1.1806,101.77696808106867,40.13,0.0,2.0,7.0,0.0,0.1463414634146341,0.1794871794871795,
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)F,682.1640000000002,7.085100000000004,200.3550999664625,54.370000000000005,1.0,2.0,11.0,0.0,0.5555555555555556,0.2058823529411764,
CN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,671.2190000000002,5.570100000000002,204.071165276898,74.68,1.0,3.0,12.0,0.0,0.4242424242424242,0.3529411764705882,
CN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,771.2330000000003,6.840700000000004,233.4631911173961,74.68,1.0,3.0,14.0,0.0,0.4242424242424242,0.3529411764705882,
FC1(F)C(F)(F)[C@@](F)(Cl)[C@@]1(F)Cl,232.938,3.0798000000000005,72.42799108881088,0.0,0.0,0.0,0.0,1.0,0.0384615384615384,0.04,
O=C(Nc1ccc(N=Nc2ccccc2)cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,443.269,6.508700000000003,161.96118865202106,53.82,1.0,3.0,6.0,2.0,0.2093023255813953,0.3421052631578947,
O=C(Nc1ccc(N=Nc2ccccc2)cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,643.2970000000003,9.0499,220.7452403330173,53.82,1.0,3.0,10.0,2.0,0.2325581395348837,0.3684210526315789,
O=C(Nc1ccc(N=Nc2ccccc2)c(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1)C(F)(F)C(F)(F)C(F)(F)F,604.2980000000002,7.644800000000004,211.59507629349383,82.91999999999999,2.0,4.0,8.0,2.0,0.1568627450980392,0.2340425531914893,
O=[N+]([O-])c1ccc(N=Nc2ccc(NCC(F)(F)C(F)F)cc2)c([N+](=O)[O-])c1,401.27600000000007,5.230700000000002,153.5480567535525,123.03,1.0,7.0,8.0,2.0,0.0666666666666666,0.0677966101694915,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Oc1ccc(COCCOCc2ccc(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,1210.4220000000005,15.381999999999987,391.2617500715108,36.92,0.0,4.0,25.0,2.0,0.2,0.2051282051282051,
O=C(OC(C(F)(F)F)C(F)(F)F)N1CCN(Cc2cccc(Oc3ccccc3)c2)CC1,462.3900000000002,5.226300000000005,179.6686375186229,42.010000000000005,0.0,4.0,5.0,3.0,0.0847457627118644,0.125,
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(SC(F)(F)C(F)F)c(Cl)c1,442.768,5.530100000000002,162.79062302025537,58.2,2.0,3.0,5.0,2.0,0.0833333333333333,0.1034482758620689,
Nc1ccc(SC(F)(F)C(F)F)c(Cl)c1Cl,294.1,4.525600000000001,102.8929621361364,26.02,1.0,2.0,3.0,1.0,0.0714285714285714,0.073170731707317,
Cc1cc(S(=O)(=O)C(F)(F)C(F)F)ccc1NC(=O)NC(=O)c1c(F)cccc1F,454.34800000000007,3.8667200000000017,165.35458726419165,92.34,2.0,4.0,5.0,2.0,0.1186440677966101,0.1016949152542373,
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(S(=O)(=O)C(F)(F)C(F)F)cc1Br,519.2170000000001,4.320800000000002,172.8571927554364,92.34,2.0,4.0,5.0,2.0,0.1186440677966101,0.1016949152542373,
CC(C)(C)c1cc(C(O)(C(F)(F)F)C(F)(F)F)c(I)c(C(O)(C(F)(F)F)C(F)(F)F)c1,592.1580000000001,6.213100000000005,179.9175547240135,40.46,2.0,2.0,2.0,1.0,0.131578947368421,0.1351351351351351,
CC(=O)CCC(=O)CC(O)(C(F)(F)F)C(F)(F)F,280.164,2.1705,97.76927831284335,54.370000000000005,1.0,3.0,5.0,0.0,0.1714285714285714,0.2121212121212121,
CC(=O)CC(=O)CC(O)(C(F)(F)F)C(F)(F)F,266.13699999999994,1.7803999999999998,91.40433619844674,54.370000000000005,1.0,3.0,4.0,0.0,0.1764705882352941,0.21875,
CC[NH+](CC)CC.CC[NH+](CC)CC.O=C(CC([O-])(C(F)(F)F)C(F)(F)F)CC([O-])(C(F)(F)F)C(F)(F)F,592.5060000000002,1.6451000000000038,213.3058374027776,72.07000000000001,2.0,3.0,10.0,0.0,0.1666666666666666,0.2058823529411764,
O=C(CBr)CC(O)(C(F)(F)F)C(F)(F)F,302.9959999999999,2.1962000000000006,88.38047747525111,37.3,1.0,2.0,3.0,0.0,0.1875,0.2333333333333333,
OC(Cc1nc2ccccc2s1)(C(F)(F)F)C(F)(F)F,315.23799999999994,3.694500000000001,112.22029352993002,33.120000000000005,1.0,3.0,2.0,2.0,0.1136363636363636,0.1162790697674418,
C[Si](C)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,440.703,6.559200000000003,137.56530363847003,0.0,0.0,0.0,7.0,0.0,0.2424242424242424,0.25,
CCCc1nc(C(F)(F)C(F)(F)F)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,506.4350000000002,5.083300000000004,200.3529583629604,109.58,2.0,6.0,8.0,4.0,0.0845070422535211,0.1176470588235294,
O=P(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(N1CCOCC1)N1CCOCC1,582.294,4.904400000000005,194.7026726134253,51.24,0.0,4.0,10.0,2.0,0.2045454545454545,0.2093023255813953,
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC1(I)OCCN2CCO[SiH]1OCC2,629.252,4.0881000000000025,188.04488744480628,30.930000000000003,0.0,4.0,7.0,3.0,0.0943396226415094,0.0961538461538461,
O=P([O-])(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],482.17,0.5966,182.61999417038345,69.59,1.0,3.0,8.0,0.0,0.2702702702702703,0.2777777777777778,
FC(=C(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F,300.0419999999999,4.5322000000000005,89.86078340274315,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.2307692307692307,
FC1=C(OCC(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,342.07899999999995,4.301200000000001,106.698381707514,9.23,0.0,1.0,2.0,1.0,0.0769230769230769,0.0789473684210526,
O=C1C(F)=C(F)C(F)(F)C1(F)F,190.042,1.9903,61.65831981730367,17.07,0.0,1.0,0.0,1.0,0.0625,0.064516129032258,
CCN(CCOS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],673.2950000000003,1.0858000000000003,227.45291043687408,103.81,0.0,6.0,13.0,0.0,0.3170731707317073,0.2045454545454545,
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,538.066,7.193400000000004,157.6655089217762,0.0,0.0,0.0,5.0,0.0,0.2727272727272727,0.2857142857142857,
C[Si](Cl)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,561.1350000000001,7.935500000000005,170.60101346222444,0.0,0.0,0.0,9.0,0.0,0.2424242424242424,0.25,
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,420.062,5.625600000000002,124.10794767835178,0.0,0.0,0.0,6.0,0.0,0.32,0.3333333333333333,
O=C(CC(O)(C(F)(F)F)C(F)(F)F)c1cccs1,292.2,3.1766000000000005,100.8454452316887,37.3,1.0,3.0,3.0,1.0,0.1463414634146341,0.1794871794871795,
FC(F)C(F)(F)Oc1ccccc1,194.12700000000004,2.923300000000001,71.93697418950201,9.23,0.0,1.0,3.0,1.0,0.0857142857142857,0.1212121212121212,
FC(F)C(F)(F)I,227.926,2.2793,51.02817287497473,0.0,0.0,0.0,1.0,0.0,0.12,0.125,
