Canonical SMILES,Molecular Weight,LogP,Labute ASA,TPSA,Num H Donors,Num H Acceptors,Num Rotatable Bonds,Num Rings,Tanimoto_to_PFOS,Tanimoto_to_PFOA
O=[N+]([O-])c1cccc(OC(F)(F)C(F)F)c1,239.12399999999997,2.831500000000001,86.5899499120018,52.370000000000005,0.0,3.0,4.0,1.0,0.08888888888888889,0.09090909090909091
CC(F)(F)C(F)(F)F,134.047,2.2039,42.296812271253934,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.19047619047619047
FC1(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,416.055,5.014000000000001,124.0501263514032,9.23,0.0,1.0,0.0,1.0,0.03571428571428571,0.037037037037037035
O=C(CC(=O)C(F)(F)C(F)(F)F)C(F)(F)F,258.064,2.2746000000000004,82.21128902331,34.14,0.0,2.0,3.0,0.0,0.2,0.2962962962962963
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,396.093,5.546500000000002,121.45221595471166,0.0,0.0,0.0,6.0,0.0,0.3076923076923077,0.32
OCCN(CCO)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,551.2370000000001,4.672500000000002,177.6459015393268,43.7,2.0,3.0,13.0,0.0,0.2727272727272727,0.28125
FC(F)(F)C(F)(F)p1p(C(F)(F)C(F)(F)F)p1C(F)(F)C(F)(F)F,449.958,7.981200000000004,122.99211123454276,0.0,0.0,0.0,3.0,1.0,0.16666666666666666,0.17391304347826086
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,738.0940000000003,9.734600000000002,216.4495606027725,0.0,0.0,0.0,11.0,0.0,0.4444444444444444,0.47058823529411764
CC12COC(C(F)(F)C(F)(F)C(F)(F)F)(OC1)OC2,298.15400000000005,2.556400000000001,102.14650914494824,27.69,0.0,3.0,2.0,3.0,0.17647058823529413,0.18181818181818182
CN(C(F)(F)C(F)F)S(=O)(=O)c1ccccc1,271.235,2.165,95.7089806370102,37.38,0.0,2.0,4.0,1.0,0.15,0.125
F[C](F)C(F)(F)C(F)(F)F,169.01899999999998,2.61249,50.62788307710641,0.0,0.0,0.0,1.0,0.0,0.20833333333333334,0.2727272727272727
FC1(F)C(F)(F)C(Cl)(Cl)C1(Cl)Cl,265.848,3.6184,84.70345273672177,0.0,0.0,0.0,0.0,1.0,0.038461538461538464,0.04
F[C](F)C(F)(F)F,119.012,1.97719,35.93187015685733,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.19047619047619047
O=[N+]([O-])c1ccc(NN=C(C(F)(F)F)C(F)(F)F)c([N+](=O)[O-])c1,346.14300000000003,3.3955,121.24071401494692,110.67000000000002,1.0,6.0,4.0,1.0,0.10416666666666667,0.10638297872340426
FC(F)(F)C(F)(F)Br,198.916,2.5364,49.799417762498685,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.19047619047619047
O=C(C=C(C(F)(F)F)C(F)(F)F)c1cccc2ccccc12,318.216,5.073500000000003,120.40290970863217,17.07,0.0,1.0,2.0,2.0,0.11627906976744186,0.14634146341463414
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,553.8499999999999,5.583200000000001,129.07406267701467,0.0,0.0,0.0,5.0,0.0,0.21739130434782608,0.22727272727272727
O=C1OC(=O)C(F)(F)C(F)(F)C1(F)F,222.04,0.9757,71.62299017903857,43.370000000000005,0.0,3.0,0.0,1.0,0.06451612903225806,0.06666666666666667
FC(F)C(F)(F)C(Cl)Cl,184.947,2.6905,58.73780932209105,0.0,0.0,0.0,2.0,0.0,0.10714285714285714,0.1111111111111111
O=C(NCCCN(CCO)CCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,558.2820000000002,3.153400000000002,185.3911571315228,72.80000000000001,3.0,4.0,14.0,0.0,0.25,0.3611111111111111
O=S1(=O)C(F)(F)C(F)(F)C(F)(F)C1(F)F,264.093,1.871,76.77792782268662,34.14,0.0,2.0,0.0,1.0,0.07142857142857142,0.07407407407407407
FC(F)(Cl)C(F)(F)I,262.371,2.8458,61.3314391018564,0.0,0.0,0.0,1.0,0.0,0.12,0.125
O=C=Nc1cccc(OC(F)(F)C(F)F)c1,235.13599999999997,2.890600000000001,87.3587608898025,38.66,0.0,3.0,4.0,1.0,0.08695652173913043,0.08888888888888889
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1nnc(-c2ccccc2)o1,514.1880000000001,6.567200000000002,170.72820196460532,38.92,0.0,3.0,7.0,2.0,0.1951219512195122,0.23076923076923078
O=P([O-])(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.OCC[NH2+]CCO,1095.3310000000008,8.8214,339.4762190856576,115.66,3.0,6.0,24.0,0.0,0.23255813953488372,0.23809523809523808
Nc1ccc(OC(F)(F)C(F)F)c(N)c1,224.157,2.0877,82.61675558352744,61.27,2.0,3.0,3.0,1.0,0.07317073170731707,0.075
O=S(=O)(c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)[nH]1)C(F)(F)C(F)F,420.334,4.653500000000002,154.32289496172308,62.82,1.0,3.0,5.0,3.0,0.12244897959183673,0.08
FC(F)(Cl)C(F)(F)C(F)(F)Cl,220.927,3.2848999999999995,67.06888012794352,0.0,0.0,0.0,2.0,0.0,0.17391304347826086,0.18181818181818182
O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,990.1940000000004,11.918999999999995,297.87228978654184,55.760000000000005,1.0,3.0,20.0,0.0,0.29411764705882354,0.30303030303030304
O=C=C(C(F)(F)F)C(F)(F)F,178.03099999999998,1.869,56.29920885643629,17.07,0.0,1.0,0.0,0.0,0.19230769230769232,0.2
CC(=O)OC1(Br)C(F)(F)C(F)(F)C1(F)F,300.98,2.5602,87.69395779903276,26.3,0.0,2.0,1.0,1.0,0.08571428571428572,0.12121212121212122
CC(C)(O)C(F)(F)C(F)F,160.11,1.6577,55.65539484931693,20.23,1.0,1.0,2.0,0.0,0.13793103448275862,0.14285714285714285
FC(F)(F)C(F)(Cl)C(F)(F)F,204.472,3.0156,60.931149303988086,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.18181818181818182
FC(F)(F)C(F)(F)N1C(F)(F)C(F)(F)C(F)(F)C1(F)F,333.047,3.9133,99.46992435452776,3.24,0.0,1.0,1.0,1.0,0.13333333333333333,0.13793103448275862
FC(F)=C(F)OC(F)(F)C(F)(F)C(F)F,248.04399999999995,3.5313,76.11278030907472,9.23,0.0,1.0,4.0,0.0,0.11764705882352941,0.12121212121212122
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1006.2470000000008,11.644599999999995,307.7029456240233,27.69,0.0,3.0,24.0,0.0,0.14285714285714285,0.14705882352941177
CC(OC(=O)c1ccc(Cc2c(O)c3ccccc3oc2=O)cc1)(C(F)(F)F)C(F)(F)F,460.326,5.129500000000002,175.38866696703272,76.74000000000001,1.0,5.0,4.0,3.0,0.1,0.1206896551724138
O=S(=O)(n1ccnc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,550.19,5.027900000000002,168.56459766538703,51.96,0.0,4.0,8.0,1.0,0.38235294117647056,0.24324324324324326
O=S(=O)(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,300.0979999999999,2.2999,86.95253200739612,54.370000000000005,1.0,2.0,2.0,0.0,0.5454545454545454,0.2222222222222222
O=P([O-])(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.[NH4+],1707.3230000000017,20.557400000000012,509.7522210339755,95.09,1.0,4.0,32.0,0.0,0.1794871794871795,0.18421052631578946
CO[Si](CCCOC(F)(F)C(F)F)(OC)OC,280.29,2.1291,98.16114119044012,36.92,0.0,4.0,9.0,0.0,0.1,0.075
Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)c(C)cc1NC(=O)NC(=O)c1c(F)cccc1F,470.3160000000001,4.855740000000002,174.58437766924678,78.43,3.0,3.0,3.0,2.0,0.10909090909090909,0.1320754716981132
C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,622.7810000000003,8.348700000000004,246.94394753403088,74.6,2.0,4.0,14.0,4.0,0.1095890410958904,0.08108108108108109
FC(F)(F)C(F)(Cl)Cl,170.92000000000002,2.6496,52.37286720769444,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.19047619047619047
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1CCCO1,290.12500000000006,3.633600000000001,94.89137853091958,9.23,0.0,1.0,3.0,1.0,0.20588235294117646,0.21212121212121213
CC(S)=CC(=O)C(F)(F)C(F)F,202.172,2.2895000000000003,71.85308894277875,17.07,1.0,2.0,3.0,0.0,0.1388888888888889,0.17647058823529413
NCCSC(O)(C(F)(F)F)C(F)(F)F,243.1719999999999,1.4915000000000005,79.44946637754737,46.25,2.0,3.0,3.0,0.0,0.16129032258064516,0.16666666666666666
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C1(F)F,400.0559999999999,5.082400000000002,118.93658112189632,0.0,0.0,0.0,0.0,1.0,0.11538461538461539,0.12
O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1ccco1,306.133,3.2544000000000013,105.89717709052464,47.28,0.0,3.0,5.0,1.0,0.19047619047619047,0.2564102564102564
OC(c1ccccc1)(c1ccccc1)C(F)(F)C(F)(F)F,302.242,4.120100000000002,117.205234435578,20.23,1.0,1.0,3.0,2.0,0.22580645161290322,0.27586206896551724
CC(=O)C(F)(F)C(F)(F)F,162.057,1.773,52.82327648569432,17.07,0.0,1.0,1.0,0.0,0.23076923076923078,0.34782608695652173
O=C(NNC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,424.0879999999999,2.7996,131.00424605711166,58.2,2.0,2.0,4.0,0.0,0.2962962962962963,0.4166666666666667
O=C(Cc1ccccn1)C(F)(F)C(F)(F)C(F)(F)F,289.1499999999999,3.0261000000000013,101.79603159295392,29.96,0.0,2.0,4.0,1.0,0.1951219512195122,0.2631578947368421
O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(Br)s1,401.097,4.485400000000001,124.61075870250066,34.14,0.0,3.0,5.0,1.0,0.18604651162790697,0.25
FC(F)(F)C(F)(F)C(F)(F)C1=NCCN1,238.106,1.821,79.16206293623517,24.39,1.0,2.0,2.0,1.0,0.17142857142857143,0.17647058823529413
CC(C)OP(=O)(OC(C)C)C1=C(P(=O)(OC(C)C)OC(C)C)C(F)(F)C(F)(F)C1(F)F,504.3410000000001,7.203700000000006,177.25616484074237,71.06,0.0,6.0,10.0,1.0,0.05128205128205128,0.05263157894736842
O=C(NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,824.1880000000004,9.033800000000005,250.8056334132221,41.13,2.0,1.0,14.0,0.0,0.3333333333333333,0.39285714285714285
O=C(O)CC(O)C(F)(F)C(F)(F)C(F)(F)F,258.08899999999994,1.6548999999999998,83.47269902473202,57.53,2.0,2.0,4.0,0.0,0.25,0.3448275862068966
CC(O)C(F)(F)C(F)(F)C(F)(F)C(C)O,240.143,1.6539,81.51058363615864,40.46,2.0,2.0,4.0,0.0,0.18518518518518517,0.19230769230769232
O=C(C=C(C(F)(F)F)C(F)(F)F)c1ccc(Br)cc1,347.052,4.682800000000001,111.5887927825383,17.07,0.0,1.0,2.0,1.0,0.1282051282051282,0.16216216216216217
CC(C)(C)C(=O)CC(O)(C(F)(F)F)C(F)(F)F,266.1809999999999,2.8474000000000017,93.6077562127996,37.3,1.0,2.0,2.0,0.0,0.1875,0.23333333333333334
CCCCCCCCC(C(=O)c1ccccc1)=C(C(F)(F)F)C(F)(F)F,380.372,7.041100000000005,148.64078209206983,17.07,0.0,1.0,9.0,1.0,0.10638297872340426,0.1590909090909091
CCC(C(=O)c1ccc(F)cc1)C(O)(C(F)(F)F)C(F)(F)F,332.215,3.890300000000001,120.10050159299664,37.3,1.0,2.0,4.0,1.0,0.13953488372093023,0.17073170731707318
CC(C(=O)c1cccs1)C(O)(C(F)(F)F)C(F)(F)F,306.2269999999999,3.4226000000000014,107.21038734608528,37.3,1.0,3.0,3.0,1.0,0.13953488372093023,0.17073170731707318
O=[N+]([O-])c1cc(C(F)(F)C(F)(F)C(F)(F)c2ccc(O)c([N+](=O)[O-])c2)ccc1O,426.2250000000001,4.433300000000004,155.47095503569983,126.74000000000002,2.0,6.0,6.0,2.0,0.14634146341463414,0.15
CC(C)(C)NC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)NC(C)(C)C,350.30300000000005,2.721700000000001,129.53453738544985,58.2,2.0,2.0,4.0,0.0,0.1935483870967742,0.2857142857142857
O=S(=O)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,518.572,5.521900000000002,150.5404155402159,34.14,0.0,2.0,7.0,0.0,0.5652173913043478,0.34615384615384615
CC1(C)OC(C(F)(F)F)(C(F)(F)F)c2cc(C(C)(C)C)cc(C(O)(C(F)(F)F)C(F)(F)F)c2S1,538.3940000000001,7.474600000000006,189.1871332953066,29.46,1.0,3.0,1.0,2.0,0.11764705882352941,0.09803921568627451
N=C(/N=C(\N)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,407.105,3.98667,126.53190565171072,62.23,2.0,1.0,4.0,0.0,0.21212121212121213,0.3
FC(F)C(F)(F)Br,180.926,2.2392000000000003,45.63388235957245,0.0,0.0,0.0,1.0,0.0,0.12,0.125
CCCOC(=O)C(F)(F)C(F)(F)F,206.11,2.1372,70.6667059439944,26.3,0.0,2.0,3.0,0.0,0.17647058823529413,0.25806451612903225
Cc1cccc(OC(=O)C(F)(F)C(F)(F)F)c1,254.15399999999997,3.098020000000001,92.9939159212652,26.3,0.0,2.0,2.0,1.0,0.14285714285714285,0.20512820512820512
FC(F)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)C(F)(F)C(F)(F)C(F)F,430.1259999999999,6.108600000000003,132.67229650421876,0.0,0.0,0.0,9.0,0.0,0.13333333333333333,0.13793103448275862
FC1(F)SSC(F)(F)C(F)(F)C(F)(F)C1(F)F,314.169,4.472900000000001,94.49472449822922,0.0,0.0,2.0,0.0,1.0,0.03571428571428571,0.037037037037037035
C=CC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,346.086,5.116300000000001,106.7562030344626,0.0,0.0,0.0,3.0,0.0,0.25925925925925924,0.2692307692307692
FC(F)(F)C(F)(C(F)(F)F)I(F)(F)(F)F,371.915,4.892600000000001,78.17621323150466,0.0,0.0,0.0,1.0,0.0,0.16,0.16666666666666666
FC1(F)OC2(C(F)(F)C1(F)F)C(F)(F)C(F)(F)C(F)(F)C2(F)F,378.059,4.1736,114.71322439202147,9.23,0.0,1.0,0.0,2.0,0.03225806451612903,0.03333333333333333
CC(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1ccccc1,317.20399999999995,3.6967000000000017,114.49118791001209,29.1,1.0,1.0,4.0,1.0,0.1951219512195122,0.2972972972972973
FC(F)(F)C(F)(Sc1ccccc1)C(F)(F)F,278.192,4.5691000000000015,95.80808730853568,0.0,0.0,1.0,2.0,1.0,0.12121212121212122,0.16129032258064516
FC(F)(F)C(Br)(Br)C(F)(F)F,309.829,3.5971,74.19744288546289,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.18181818181818182
Nc1cccc(C(c2cccc(N)c2)(C(F)(F)F)C(F)(F)F)c1,334.263,4.261700000000001,127.25631748033364,52.04,2.0,2.0,2.0,2.0,0.1111111111111111,0.11428571428571428
Cc1ccc(S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)F)cc1,354.24299999999994,3.533220000000002,120.36280899931512,43.370000000000005,0.0,3.0,5.0,1.0,0.225,0.17073170731707318
Nc1ccccc1SC(F)(F)C(F)(F)C(F)(F)F,293.20699999999994,4.1513,101.14797800554838,26.02,1.0,2.0,3.0,1.0,0.16216216216216217,0.16666666666666666
Cc1cc(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)nc(N)n1,339.18600000000004,2.91702,117.83807091769908,61.03,1.0,4.0,6.0,1.0,0.0784313725490196,0.08
O=C(O)C12CC3CC(C1)CC(C(F)(F)C(F)C(F)(F)F)(C3)C2,330.26800000000003,4.193300000000003,122.41497332419496,37.3,1.0,1.0,3.0,4.0,0.10869565217391304,0.16279069767441862
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C[CH2][Sn]([Br])([CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1239.8970000000006,15.71349999999999,339.7020264949168,0.0,0.0,0.0,21.0,0.0,0.25806451612903225,0.26666666666666666
CC(=O)n1nc(C(F)(F)C(F)(F)C(F)(F)F)c(Br)c1C,371.05,3.903520000000001,115.41610678900624,34.89,0.0,3.0,2.0,1.0,0.1951219512195122,0.23076923076923078
C=C1CN(C(C)=O)CC1CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,357.2159999999999,3.879200000000002,124.46935449706196,20.31,0.0,1.0,4.0,1.0,0.2,0.23255813953488372
FC(F)(F)[C](F)([Hg][C](F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,538.6280000000002,4.6497,117.4362563731882,0.0,0.0,0.0,2.0,0.0,0.16666666666666666,0.22727272727272727
CC(C(=O)O)(C(F)(F)F)C(F)(F)F,210.073,2.2019,68.14798775521317,37.3,1.0,1.0,1.0,0.0,0.2222222222222222,0.391304347826087
FC(F)(F)C(F)(F)C(F)(F)C(Br)(C(F)(F)F)C(F)(F)F,398.944,5.077600000000001,108.583469443495,0.0,0.0,0.0,2.0,0.0,0.2916666666666667,0.30434782608695654
C=C(Br)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,324.9679999999999,4.3632,91.2317247996058,0.0,0.0,0.0,2.0,0.0,0.25,0.25925925925925924
OCCC(F)(F)C(F)(F)Br,224.979,1.9918,63.158000340561685,20.23,1.0,1.0,3.0,0.0,0.13333333333333333,0.13793103448275862
O=C(O)CCC(F)(F)C(F)(F)Br,252.989,2.4742000000000006,73.68446455500205,37.3,1.0,1.0,4.0,0.0,0.15151515151515152,0.23333333333333334
Cc1[nH]nc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1Cl,534.597,6.837420000000002,168.23051219605964,28.68,1.0,1.0,7.0,1.0,0.21621621621621623,0.2222222222222222
FC1(F)C(F)(F)C(F)(Br)C1(F)Br,321.84,3.3920000000000003,79.55655384633027,0.0,0.0,0.0,0.0,1.0,0.038461538461538464,0.04
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)CBr,405.88,4.613,105.7888754374314,0.0,0.0,0.0,4.0,0.0,0.23333333333333334,0.2413793103448276
FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,370.948,5.1908,111.15691888869075,0.0,0.0,0.0,5.0,0.0,0.22727272727272727,0.23809523809523808
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C,454.148,6.440800000000003,144.02297466864346,0.0,0.0,0.0,9.0,0.0,0.19230769230769232,0.2
O=C(N=C(C(F)(F)F)C(F)(F)F)OCc1ccccc1,299.17,3.8888000000000016,108.4197159244482,38.66,0.0,2.0,2.0,1.0,0.11627906976744186,0.175
FC(F)=C(F)Oc1ccc(C(c2ccc(OC(F)=C(F)F)cc2)(C(F)(F)F)C(F)(F)F)cc1,496.247,7.925100000000006,175.8774013560973,18.46,0.0,2.0,6.0,2.0,0.13157894736842105,0.13513513513513514
FC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)Br,446.941,4.8724,123.92410513201564,27.69,0.0,3.0,7.0,0.0,0.0967741935483871,0.1
O=C(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,381.861,4.6632,119.2628318307929,17.07,0.0,1.0,5.0,0.0,0.22580645161290322,0.27586206896551724
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,618.1770000000001,7.385700000000004,193.91014838819936,26.3,0.0,2.0,12.0,0.0,0.2702702702702703,0.3142857142857143
O=C(CC(=O)C(F)(F)C(F)F)c1ccccc1,248.175,2.7289000000000003,94.2412995032725,34.14,0.0,2.0,5.0,1.0,0.12195121951219512,0.18421052631578946
FC1(F)Oc2ccc(Br)cc2C(F)(F)O1,287.006,3.457700000000001,89.91223587112098,18.46,0.0,2.0,0.0,2.0,0.022727272727272728,0.023255813953488372
O=C(O)C(CCCC(F)(F)C(F)(F)C(F)(F)F)C(=O)O,314.153,2.7750000000000004,106.72904746796564,74.6,2.0,2.0,7.0,0.0,0.24242424242424243,0.3333333333333333
FC(F)(F)C(F)(F)C(F)(F)c1cc(-c2ccccc2)n[nH]1,312.188,4.366100000000002,113.13933345960002,28.68,1.0,1.0,3.0,2.0,0.14285714285714285,0.175
FC(F)(Cl)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(Cl)(Cl)Cl,436.7679999999999,6.268,135.7078421845125,0.0,0.0,0.0,4.0,0.0,0.2222222222222222,0.18518518518518517
FC(F)(F)C(F)(F)C1CCCCC1I,328.062,4.177800000000001,92.37752981075138,0.0,0.0,0.0,1.0,1.0,0.11764705882352941,0.12121212121212122
CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,262.071,3.0436000000000005,82.21530232619247,17.07,0.0,1.0,3.0,0.0,0.34615384615384615,0.5454545454545454
O=[N+]([O-])CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,309.08399999999995,2.0922000000000005,97.50098970084451,63.370000000000005,1.0,3.0,5.0,0.0,0.2647058823529412,0.2727272727272727
O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,282.489,3.22,86.15362643867753,17.07,0.0,1.0,3.0,0.0,0.34615384615384615,0.5454545454545454
FC(F)C(F)(F)C(F)(F)C(F)(F)COCC1CO1,288.134,2.572800000000001,95.83938835750024,21.76,0.0,2.0,7.0,1.0,0.09302325581395349,0.09523809523809523
FC(F)(F)COC(F)(F)C(F)(F)F,218.04299999999995,2.7204,66.27190582393614,9.23,0.0,1.0,2.0,0.0,0.13793103448275862,0.14285714285714285
C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,296.07899999999995,4.2759,92.06019011421353,0.0,0.0,0.0,5.0,0.0,0.15151515151515152,0.23333333333333334
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CI,441.981,4.863,116.17716667036764,0.0,0.0,0.0,6.0,0.0,0.15151515151515152,0.15625
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,368.142,4.209200000000001,120.430083786954,26.3,0.0,2.0,6.0,0.0,0.175,0.21052631578947367
O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,708.1270000000003,7.992300000000005,214.47540530555165,34.14,0.0,2.0,12.0,0.0,0.37037037037037035,0.5652173913043478
FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(C1(F)F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,574.099,6.578100000000004,173.7428418043783,0.0,0.0,0.0,0.0,3.0,0.037037037037037035,0.038461538461538464
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,700.1230000000003,8.164600000000004,208.74718814618976,20.23,1.0,1.0,12.0,0.0,0.36,0.375
O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,564.5410000000002,6.734600000000004,170.16416855724574,17.07,0.0,1.0,10.0,0.0,0.21212121212121213,0.3448275862068966
COCC(C(F)(F)F)C(F)(F)F,196.09,2.3736000000000006,64.30577713248027,9.23,0.0,1.0,2.0,0.0,0.0967741935483871,0.1
C=CC(=O)OC(C)(C(F)(F)F)C(F)(F)F,236.11099999999996,2.5989000000000004,80.507580429133,26.3,0.0,2.0,2.0,0.0,0.17647058823529413,0.21875
O=C(/C=C/C(=O)OCC(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)F,480.148,4.2948,154.93164155407655,52.60000000000001,0.0,4.0,8.0,0.0,0.24242424242424243,0.2903225806451613
Nc1ccccc1OC(F)(F)C(F)F,209.142,2.5055000000000005,77.27686488651472,35.25,1.0,2.0,3.0,1.0,0.07692307692307693,0.07894736842105263
O=C(O)c1ccccc1OC(F)(F)C(F)F,238.13599999999997,2.621500000000001,87.25767215613838,46.53,1.0,2.0,4.0,1.0,0.12195121951219512,0.18421052631578946
CCOC(=O)C(F)(OCC)C(F)(F)F,218.146,1.8141,77.97965788497164,35.53,0.0,3.0,4.0,0.0,0.17142857142857143,0.21212121212121213
CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,560.3320000000001,9.526599999999997,187.75736882231783,0.0,0.0,0.0,15.0,0.0,0.25,0.25806451612903225
FC(F)(F)C(CBr)C(F)(F)F,244.95999999999995,3.1221000000000005,66.69483739421814,0.0,0.0,0.0,1.0,0.0,0.10714285714285714,0.15384615384615385
C#CC(F)(F)C(F)(F)C(F)(F)F,194.049,2.4525,62.356992697758905,0.0,0.0,0.0,1.0,0.0,0.23076923076923078,0.24
