Canonical SMILES,Molecular Weight,LogP,Labute ASA,TPSA,Num H Donors,Num H Acceptors,Num Rotatable Bonds,Num Rings,Docking Score
FC(F)C(F)(C(F)(F)F)[Si](Cl)(Cl)Cl,285.47400000000005,3.7166,83.86921321251587,0.0,0.0,0.0,2.0,0.0,-4.8578029
O=S(=O)(O)C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,344.1509999999999,2.0509000000000004,104.47664998838532,74.60000000000001,2.0,3.0,5.0,0.0,-5.9592681
COc1ccccc1C(=O)C=C(C(F)(F)F)C(F)(F)F,298.1819999999999,3.9289000000000014,109.1997325208004,26.3,0.0,2.0,3.0,1.0,-6.1472182
C[C@@H](n1ncn(-c2ccc(OCC(F)(F)C(F)F)cc2)c1=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,542.4400000000002,3.331900000000002,210.08352840017943,99.99,1.0,9.0,10.0,4.0,-9.1407728
CCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,316.2069999999999,5.591100000000003,109.18888776594748,0.0,0.0,0.0,7.0,0.0,-5.9778237
FC1(F)CC(CCl)C1(F)F,176.54,2.5157000000000007,60.158596170473366,0.0,0.0,0.0,1.0,1.0,-4.5914602
OCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,276.098,3.0031000000000008,88.52335306055706,20.23,1.0,1.0,4.0,0.0,-5.5226197
C[N+](C)(C)CCCN(CCC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,470.354,1.2801999999999996,160.05454559858188,77.51,0.0,4.0,11.0,0.0,-8.0281534
C=C(CCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)[O-],624.2890000000001,4.301200000000003,199.44930486180195,77.51,0.0,4.0,13.0,0.0,-7.548553
C=C(C)C(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,304.1079999999999,3.5314000000000005,99.3691287523083,26.3,0.0,2.0,2.0,0.0,-5.4473166
O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,728.1330000000003,8.647000000000004,219.2736523606301,37.3,1.0,1.0,13.0,0.0,-7.3829398
CCOP(OCC)(OCC)=C(C(F)(F)F)C(F)(F)F,316.17799999999994,4.155500000000003,106.59533802691024,27.69,0.0,3.0,6.0,0.0,-6.3973384
FC(F)=C(F)OC(F)(F)C(F)(F)Cl,232.482,3.4625000000000004,71.72003361570731,9.23,0.0,1.0,3.0,0.0,-4.6920133
CCN(CCOCCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,515.288,3.3433000000000037,165.3339630685546,66.84,1.0,4.0,12.0,0.0,-7.8087049
O=[N+]([O-])C1=C(F)C(F)(F)C(F)(Br)C(F)(F)C1(F)F,349.959,3.4244,100.71333396565014,43.14,0.0,2.0,1.0,1.0,-4.9682117
OCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,320.19499999999994,4.397400000000002,108.30778243593114,20.23,1.0,1.0,8.0,0.0,-6.3617382
CC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,504.136,5.544000000000002,157.89076033602575,34.14,0.0,2.0,9.0,0.0,-7.198348
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)COc1nc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n1,825.2100000000003,8.412600000000003,258.37457034581456,66.36,0.0,6.0,15.0,1.0,-9.1888981
CN(C)CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,721.2390000000003,7.849600000000007,225.27077735373047,23.47,1.0,2.0,14.0,0.0,-8.3461924
O=C(Cl)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,344.50699999999995,3.6502,106.20875031979398,17.07,0.0,1.0,1.0,1.0,-4.9074364
C=CCNCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,403.182,4.890900000000002,131.4008915612605,12.03,1.0,1.0,9.0,0.0,-6.7648234
O=C(O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,707.1990000000003,5.863200000000002,212.1922645961551,83.47,2.0,3.0,13.0,0.0,-8.1493397
CCOP(=O)(OCC)C1=C(P(=O)(OCC)OCC)C(F)(F)C1(F)F,398.22600000000006,5.014400000000004,137.10038346290688,71.06,0.0,6.0,10.0,1.0,-7.4413276
O=C(CC(=O)C(F)(F)C(F)(F)F)C(F)(F)F,258.064,2.2746000000000004,82.21128902331,34.14,0.0,2.0,3.0,0.0,-5.059947
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(Cl)C(F)(F)F,354.49299999999994,4.921500000000001,105.0191880647353,0.0,0.0,0.0,3.0,0.0,-5.12922
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,502.117,5.252600000000001,145.19437850567198,34.14,0.0,2.0,7.0,0.0,-6.3315301
Oc1ccc(OCC(F)(F)C(F)F)cc1,224.153,2.671400000000001,83.09615005609463,29.46,1.0,2.0,4.0,1.0,-5.0855904
CCCCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,514.2540000000001,8.179100000000005,160.96503949115842,0.0,0.0,0.0,13.0,0.0,-7.8097296
C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O,443.3080000000001,1.8826,147.11468988319328,83.47,2.0,3.0,10.0,0.0,-7.2778149
C=CC(=O)OCCCC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,560.2,6.074300000000003,181.40952887653816,43.370000000000005,0.0,3.0,12.0,0.0,-8.0114594
FC(C(F)(F)F)C(F)(F)Oc1ccccc1Br,323.03,4.321100000000001,100.50053471539243,9.23,0.0,1.0,3.0,1.0,-5.4248519
COC(=O)c1c(OC)cccc1OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,464.258,3.616100000000001,155.8123765930183,78.9,0.0,6.0,7.0,1.0,-7.1039953
C=COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,390.095,4.411900000000001,122.39621247840984,26.3,0.0,2.0,6.0,0.0,-5.7655602
O=S(=O)(O)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,362.11599999999993,2.7301,107.00765588851256,54.370000000000005,1.0,2.0,1.0,1.0,-5.1478443
FC1(F)OC2(OC1(F)F)C(F)(F)C(F)(F)C(F)(F)C2(F)F,344.051,3.4699,105.1307567012793,18.46,0.0,2.0,0.0,2.0,-5.0842319
Cc1c(C(=O)O)ccc(C(F)(C(F)(F)F)C(F)(F)F)c1S(=O)C(C)C,394.308,4.498620000000002,139.83969791096916,54.37,1.0,2.0,4.0,1.0,-6.989037
CO[Si](O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,440.228,3.685200000000001,136.26373374704423,49.69,2.0,3.0,8.0,0.0,-6.8838406
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(Cl)C(F)(Cl)Cl,487.4169999999999,6.730700000000001,146.68667555314434,0.0,0.0,0.0,6.0,0.0,-6.273068
NC(C(=O)O)C(C(F)(F)F)C(F)(F)F,225.08799999999997,1.1391,73.48787845222589,63.32000000000001,2.0,2.0,2.0,0.0,-4.6838322
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,316.0969999999999,2.2315,92.06607723690298,63.60000000000001,1.0,3.0,4.0,0.0,-5.0823002
[N-]=[N+]=NS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)F,323.1209999999999,2.6866000000000003,98.166403735126,92.13,0.0,3.0,6.0,0.0,-5.7001786
C[N+](C)(CCCNC(=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],880.4490000000003,6.992900000000008,287.6664179357662,69.23,1.0,4.0,21.0,0.0,-10.271592
O=C(O)C(F)(F)OC(F)(F)C(F)(OC(F)(OC(F)(F)C(F)(F)C(F)(F)Cl)C(F)(F)F)C(F)(F)F,578.5300000000001,5.779800000000002,175.60302507771334,64.99000000000001,1.0,4.0,10.0,0.0,-7.0954185
FC(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,488.059,6.968300000000003,142.96949600152712,0.0,0.0,0.0,2.0,0.0,-5.2685809
CSc1ccc(OS(=O)(=O)C(F)(F)C(F)(F)F)cc1,322.27599999999995,3.2722000000000016,109.4249639900347,43.370000000000005,0.0,4.0,4.0,1.0,-5.903378
Cc1ccc2nc(C(F)(F)C(F)(F)C(F)(F)F)ccc2c1,311.2,4.832620000000002,113.95123191024877,12.89,0.0,1.0,2.0,2.0,-5.7366891
CCCCCCCC/C=C\CCCCCCCCOC(=O)Nc1cc(NC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ccc1C,999.8660000000008,13.358019999999977,363.404518186686,114.04,2.0,6.0,29.0,1.0,-10.657429
CCCCCCCCCCCCCCCCC(CC(=O)O)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1056.6260000000009,14.540999999999976,359.70971032273013,82.06,1.0,5.0,33.0,0.0,-7.8912959
COc1nc(C(F)(F)C(F)(F)C(F)(F)F)n(C)n1,281.131,2.1131,95.35528817937792,39.94,0.0,4.0,3.0,1.0,-5.8496904
COC(=O)CC(=O)C(F)(F)C(F)(F)F,220.093,1.3161999999999998,74.82822804403818,43.370000000000005,0.0,3.0,3.0,0.0,-5.1349092
C=COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,372.105,4.114700000000001,118.2306770754836,26.3,0.0,2.0,7.0,0.0,-5.8113556
CCCC(OP(=O)(Oc1ccccc1)Oc1ccccc1)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,600.4140000000002,9.735199999999995,222.84519343612973,44.760000000000005,0.0,4.0,12.0,3.0,-9.4193373
C=CC(=O)OC(F)(F)C(F)(F)N(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,697.2570000000003,6.519800000000004,216.4307579508178,63.68,0.0,4.0,13.0,0.0,-8.4934521
FC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)Cl,286.477,3.5141,85.8542526832509,18.46,0.0,2.0,4.0,0.0,-5.0703354
CCCCCCC(=O)C(F)C(F)(F)F,214.20199999999997,3.426300000000002,80.48245165475112,17.07,0.0,1.0,6.0,0.0,-5.7552114
O=S(=O)(O)OC(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)C(F)(F)C(F)(F)F,568.2700000000001,4.680000000000002,178.71830796301413,63.60000000000001,1.0,3.0,13.0,0.0,-8.2611227
CC=CC1(F)C(F)(F)C1(F)F,172.096,2.5550000000000006,59.69620442873028,0.0,0.0,0.0,1.0,1.0,-4.696826
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)F,466.168,3.3118,132.72324808956782,68.28,0.0,4.0,7.0,0.0,-6.0403118
CCOP(=O)(OCC)C(CC)(C(F)(F)F)C(F)(F)F,316.17799999999994,4.525900000000003,106.3420312359214,35.53,0.0,3.0,6.0,0.0,-6.3080544
CC[N+](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,820.2890000000004,10.293999999999995,256.44348304302457,0.0,0.0,0.0,16.0,0.0,-7.5599046
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,745.1150000000004,7.2603000000000035,223.4391877635564,40.13,0.0,2.0,14.0,0.0,-8.0319109
O=C(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,316.04099999999994,3.586,94.71190853497116,17.07,0.0,1.0,2.0,0.0,-5.0507216
N=C(O)C(F)(F)C(F)(F)C(=N)O,188.08,1.32754,63.45538848564592,88.16000000000001,4.0,2.0,3.0,0.0,-4.5173531
C[N+](C)([O-])CCCNC(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,530.2280000000001,4.372600000000003,173.14459436611372,61.39,1.0,3.0,11.0,0.0,-7.3038192
FC(C(F)(F)F)C(F)(F)C(F)(c1ccccc1)C(F)(F)F,328.149,4.9494000000000025,110.91146772074238,0.0,0.0,0.0,3.0,1.0,-5.8886919
CC(=O)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,520.179,6.339100000000004,165.20772557988545,26.3,0.0,2.0,10.0,0.0,-7.3696465
NNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NN,718.1800000000001,4.589800000000002,221.499170187014,110.24,4.0,4.0,13.0,0.0,-7.8255057
O=S(=O)(O)C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,494.1719999999999,3.9568,148.56468874913256,74.60000000000001,2.0,3.0,8.0,0.0,-6.9501615
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N=NC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,766.1080000000004,10.101800000000004,226.89633844726157,24.72,0.0,2.0,12.0,0.0,-7.1165156
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCI,402.038,5.059900000000002,110.04550257598557,0.0,0.0,0.0,6.0,0.0,-5.8884621
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)F,294.044,2.5198,90.54235982916246,34.14,0.0,2.0,5.0,0.0,-5.0036287
N#CC(F)(F)OC(F)(F)C(F)(F)I,318.942,2.73998,81.595252820596,33.02,0.0,2.0,3.0,0.0,-5.0385485
CCN(CCC[N+](C)(C)CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,591.4010000000002,5.456100000000005,195.1868285070893,37.38,0.0,2.0,13.0,0.0,-8.4927645
OC1CC(F)(F)C1(F)F,144.067,1.0216,48.2846215813911,20.23,1.0,1.0,0.0,1.0,-4.0663409
O=C(O)C(F)(F)OC(F)(OC(F)F)C(F)(F)F,278.051,2.1052,86.70614902007938,55.760000000000005,1.0,3.0,5.0,0.0,-5.0589867
FC(F)(F)C(F)(F)OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)Br)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,979.0090000000006,11.0886,281.11132479352017,46.150000000000006,0.0,5.0,15.0,0.0,-8.6637392
CS(=O)(=O)CC(F)(F)C(F)F,194.149,0.9314,61.1216173645109,34.14,0.0,2.0,3.0,0.0,-4.8159614
CN1CCN(C(=O)C(F)(F)C(F)(F)C(F)(F)F)CC1,296.18600000000004,1.5932999999999995,103.49289405040732,23.55,0.0,2.0,2.0,1.0,-6.0812006
Cc1c(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc(C(=O)O)cc1C(=O)O,476.1940000000001,5.346520000000003,162.87222548305718,83.83,2.0,3.0,7.0,1.0,-7.1455884
C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(=C)C,398.2460000000001,3.766200000000003,141.9787103331281,52.6,0.0,4.0,9.0,0.0,-7.6813684
C=CC(=O)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,432.17599999999993,5.234600000000002,141.49103882159966,26.3,0.0,2.0,9.0,0.0,-6.8919673
CCOC(=O)C(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,844.4120000000004,10.599799999999997,267.49835905772824,26.3,0.0,4.0,18.0,0.0,-8.5302687
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,614.1360000000002,7.284100000000005,185.72010442008823,20.23,1.0,1.0,11.0,0.0,-7.4400659
OCCCCCCOCC(F)(F)C(F)(F)C(F)(F)F,300.21399999999994,3.388600000000002,105.09025685958554,29.46,1.0,2.0,9.0,0.0,-5.9845462
O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,578.1120000000001,6.741100000000003,175.1856135998829,37.3,1.0,1.0,10.0,0.0,-7.1357918
C[N+](C)([O-])CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,500.277,3.5664000000000016,159.56934789433248,69.22999999999999,1.0,3.0,10.0,0.0,-7.3746428
Nc1cccc(C(F)(F)C(F)(F)F)c1,211.133,2.9229000000000003,76.32885505993407,26.02,1.0,1.0,1.0,1.0,-5.0069208
CN(C)C(F)(F)C(F)F,145.099,1.4059,50.256052652927686,3.24,0.0,1.0,2.0,0.0,-4.4004774
OC(c1cccc(OC(F)(F)C(F)F)c1)C1CCCC1,292.27200000000005,4.146900000000003,113.91502947454843,29.46,1.0,2.0,5.0,2.0,-6.5340147
OCCSC(F)=C(F)C(F)(F)C(F)(F)F,258.158,3.0176000000000007,83.95045016567323,20.23,1.0,2.0,4.0,0.0,-5.3185525
CC(C(O)c1ccccc1)C(O)(C(F)(F)F)C(F)(F)F,302.21399999999994,3.211800000000001,110.20273572782602,40.46,2.0,2.0,3.0,1.0,-5.6715741
O=[N+]([O-])c1ccc(NN=C(C(F)(F)F)C(F)(F)F)c([N+](=O)[O-])c1,346.14300000000003,3.3955,121.24071401494692,110.67000000000002,1.0,6.0,4.0,1.0,-6.2875061
FC(F)(F)C(F)(F)C(F)(F)SCl,236.539,3.6638,70.55806258254916,0.0,0.0,1.0,2.0,0.0,-4.5858603
O=C(Nc1c(Br)cc(C(F)(C(F)(F)F)C(F)(F)F)cc1C(F)(F)F)c1cccc([N+](=O)[O-])c1F,575.128,7.056900000000003,188.3660049415256,72.24,1.0,3.0,4.0,2.0,-7.4441023
C[N+](C)(C)CC(O)CS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,628.3650000000001,4.867800000000004,202.41692188430596,54.37,1.0,3.0,13.0,0.0,-8.0704937
O=S(=O)(O)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,742.2350000000002,8.205000000000004,223.6154617125785,54.370000000000005,1.0,2.0,14.0,0.0,-8.3986216
FC(F)(F)C(F)(F)C(F)(F)/C=C/I,321.961,3.768,81.93000239475901,0.0,0.0,0.0,2.0,0.0,-4.8140044
O=S(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)O,330.174,1.886,97.91334425808914,74.6,2.0,2.0,5.0,0.0,-5.1904974
CC(C)(C)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,300.242,4.296300000000003,111.77344409002664,20.23,1.0,1.0,1.0,1.0,-6.0251393
CN(CCC[N+](C)(C)CCCS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,570.4430000000002,2.7108000000000017,187.42343867663175,94.57999999999998,0.0,5.0,13.0,0.0,-8.9900885
C=C(CO)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,448.175,4.207000000000001,146.28527257379565,46.53,1.0,3.0,9.0,0.0,-7.1415782
NS(=O)(=O)c1ccc(CNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,432.264,2.4184,144.9229253052923,89.25999999999999,2.0,3.0,6.0,1.0,-7.0451298
C[SiH](C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,478.218,6.021700000000004,144.8154937713253,0.0,0.0,0.0,7.0,0.0,-6.8053346
FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,412.067,4.877300000000002,124.2956920827637,0.0,0.0,0.0,0.0,2.0,-4.7073064
CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,501.207,2.8084000000000016,154.2519103461834,104.14,2.0,4.0,10.0,0.0,-7.3958726
O=C(N1c2ccccc2Sc2ccccc21)C(F)(F)C(F)(F)F,345.292,5.013500000000001,131.44963532546512,20.31,0.0,2.0,1.0,3.0,-6.261344
O=C(NC1CCCCC1)C(=O)C(C(F)(F)F)C(F)(F)F,305.218,2.7452000000000005,110.24895981951938,46.17,1.0,2.0,3.0,1.0,-6.1285896
C[N+](C)(C)CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,436.2319999999999,4.182400000000002,143.66961343322797,20.23,1.0,1.0,8.0,0.0,-7.3053117
CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,787.4480000000004,7.562400000000005,252.24758286747704,83.47,2.0,4.0,17.0,0.0,-8.3516569
O=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)c1ccc(O)cc1,352.177,3.7200000000000015,123.0146401110332,46.53,1.0,3.0,6.0,1.0,-6.0457602
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C[CH2][SnH]([CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1161.0010000000009,14.600199999999992,331.069977635418,0.0,0.0,0.0,21.0,0.0,-6.200016
O=S(=O)(F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)F,396.124,4.2001,117.31215634445996,34.14,0.0,2.0,6.0,0.0,-5.6928225
CC(C)OC(=O)C[N+](C)(C)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,399.327,2.3536,145.59850310547026,55.4,1.0,3.0,9.0,0.0,-7.7634745
O=P(O)(O)CCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,1058.1530000000007,10.9393,315.721082257661,103.68000000000002,2.0,6.0,18.0,0.0,-7.5167384
O=C(O)CCCCNC(=O)CCNC(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,594.3900000000002,5.319300000000004,203.2319195411249,95.5,3.0,4.0,15.0,0.0,-8.5273981
O=C(n1cnnn1)C(F)(F)C(F)(F)C(F)(F)F,266.076,1.1462,87.19487805327415,60.67,0.0,5.0,2.0,1.0,-5.2517238
Fc1c(F)c(F)c(OCC(F)(F)C(F)F)c(F)c1F,298.104,3.6613,99.1295933185298,9.23,0.0,1.0,4.0,1.0,-5.3311009
Nc1ccc2c(c1)C(F)(F)C(F)(F)O2,207.126,2.345800000000001,76.27103373298547,35.25,1.0,2.0,0.0,2.0,-4.9874067
CCCCCCC=CC(=O)C(F)(F)C(F)(F)F,258.23,4.279700000000003,96.6882682542863,17.07,0.0,1.0,7.0,0.0,-5.747498
FC1(F)c2c(Br)c(Br)c(Br)c(Br)c2C1(F)F,491.696,5.9338000000000015,121.2877882290313,0.0,0.0,0.0,0.0,2.0,-5.4192691
CCCCCCCCCCCCCCCCC(CC(=O)O)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1322.660000000001,17.64909999999999,438.3033201534824,91.29,1.0,6.0,39.0,0.0,-8.3055258
FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)F,266.03399999999993,3.8285,80.27831571200095,9.23,0.0,1.0,3.0,0.0,-4.8545537
C=C(CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,822.2710000000005,9.276899999999998,262.2025454187608,52.60000000000001,0.0,4.0,17.0,0.0,-9.2204905
FC(F)C(F)(F)C(F)(F)C(F)(F)COC(C(F)(F)F)C(F)(F)F,382.091,4.667200000000001,116.72488669907996,9.23,0.0,1.0,6.0,0.0,-5.7038207
C[N+](C)(C)CCCNC(=O)CS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,753.4330000000003,6.617700000000004,246.2048383068424,46.17,1.0,2.0,17.0,0.0,-8.5734558
COC(=O)C(F)(F)C(F)(F)C(F)(F)Br,288.96899999999994,2.417700000000001,82.33484683816539,26.3,0.0,2.0,3.0,0.0,-4.8782706
C[N+](C)(C)CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,536.246,5.453000000000003,173.06163927372612,20.23,1.0,1.0,10.0,0.0,-8.0829687
CNCCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,598.3190000000001,4.914800000000003,190.15810062436256,58.2,2.0,3.0,14.0,0.0,-7.9729176
