Canonical SMILES,Molecular Weight,LogP,Labute ASA,TPSA,Num H Donors,Num H Acceptors,Num Rotatable Bonds,Num Rings,Tanimoto_to_PFOS,Tanimoto_to_PFOA,Docking Score
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(=O)C(=C)C,398.2460000000001,4.113800000000002,141.9787103331281,52.6,0.0,4.0,9.0,0.0,0.1363636363636363,0.1666666666666666,-7.5829163
COC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,310.0679999999999,2.4908,97.55593801471312,44.760000000000005,0.0,4.0,5.0,0.0,0.1428571428571428,0.1818181818181818,-5.8189044
O=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,248.04399999999995,2.6535,75.85036021179586,17.07,0.0,1.0,3.0,0.0,0.32,0.3333333333333333,-4.6023703
FC(F)(F)C(=CBr)C(F)(F)F,242.944,3.3898,66.00523436203389,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.16,-4.3342032
FC(F)(F)C(Cl)(CCl)C(F)(F)F,234.954,3.3274,73.43382224234013,0.0,0.0,0.0,1.0,0.0,0.1481481481481481,0.1538461538461538,-4.477118
CC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F,254.101,2.3675000000000006,84.41069573478036,34.14,0.0,2.0,4.0,0.0,0.2580645161290322,0.3571428571428571,-5.2906413
FC(F)(F)C(F)(F)C(F)(F)C1CCCCC1I,378.069,4.813100000000001,107.07354273100049,0.0,0.0,0.0,2.0,1.0,0.1764705882352941,0.21875,-6.0907345
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COP1(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=NP(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=NP(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=N1,2529.3810000000026,32.18280000000002,749.122477645699,92.46,0.0,9.0,48.0,1.0,0.2424242424242424,0.25,-6.546114
COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,478.098,5.168800000000001,146.11289923669565,26.3,0.0,2.0,7.0,0.0,0.3448275862068966,0.52,-6.5685296
CN(C(=O)C(F)(F)C(F)(F)C(F)(F)F)[Si](C)(C)C,299.26200000000006,3.1126000000000014,99.83488746456192,20.31,0.0,1.0,3.0,0.0,0.2424242424242424,0.3333333333333333,-6.0949397
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1CO1,262.071,2.8534000000000006,82.16149430212636,12.53,0.0,1.0,3.0,1.0,0.2413793103448276,0.25,-5.1162271
C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(=C)C,398.2460000000001,3.766200000000003,141.9787103331281,52.6,0.0,4.0,9.0,0.0,0.1666666666666666,0.2058823529411764,-7.172471
O=C(Br)C(F)(F)C(F)(F)C(F)(F)C(F)F,308.94999999999993,3.0789,85.55237241451098,17.07,0.0,1.0,4.0,0.0,0.1875,0.2758620689655172,-4.8809624
FC(F)(Cl)C(F)(Cl)C(F)(F)C(Cl)(Cl)Cl,320.299,4.7281,100.17808552005889,0.0,0.0,0.0,2.0,0.0,0.1923076923076923,0.2,-5.2265534
Cc1ccc(S(=O)(=O)OCC(F)(F)C(F)(F)F)cc1,304.23599999999993,2.897920000000001,105.66679607906605,43.370000000000005,0.0,3.0,4.0,1.0,0.175,0.1219512195121951,-5.9318399
C=CC(=O)OCC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,366.126,3.6140000000000008,119.42425263342474,26.3,0.0,2.0,3.0,1.0,0.0769230769230769,0.1081081081081081,-5.5295558
O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,514.078,5.715700000000002,154.12465856523724,37.3,1.0,1.0,6.0,0.0,0.2758620689655172,0.5652173913043478,-6.31043
C=C(C)C(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,512.209,5.230800000000003,167.34622760844135,46.53,1.0,3.0,9.0,0.0,0.1739130434782608,0.2045454545454545,-7.3394208
CC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,376.112,4.704300000000001,117.9722702810872,17.07,0.0,1.0,6.0,0.0,0.3448275862068966,0.4074074074074074,-5.9850636
N=C(N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=N)N,486.154,3.94074,152.72277989677377,99.74,4.0,2.0,9.0,0.0,0.2222222222222222,0.3333333333333333,-6.5620508
FC1(F)Oc2ccc(Br)cc2OC1(F)F,287.006,3.405900000000001,89.91223587112098,18.46,0.0,2.0,0.0,2.0,0.0256410256410256,0.0263157894736842,-5.2937102
Oc1cccc(OC(F)(F)C(F)F)c1,210.126,2.6289000000000007,76.73120794169802,29.46,1.0,2.0,3.0,1.0,0.1,0.1025641025641025,-4.9951563
O=C(O)C=CC(F)(C(F)(F)F)C(F)(F)F,240.074,2.4601,77.98886224035175,37.3,1.0,1.0,2.0,0.0,0.2,0.2962962962962963,-4.7242041
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)(Br)CBr,484.776,5.3356,119.65642304307276,0.0,0.0,0.0,4.0,0.0,0.2962962962962963,0.3076923076923077,-5.4162269
O=P(OCC(F)(F)C(F)(F)C(F)(F)F)(OCC(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)F,644.1080000000003,7.643000000000005,193.1201041106389,44.760000000000005,0.0,4.0,12.0,0.0,0.2258064516129032,0.2333333333333333,-7.4140768
OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,398.071,3.5123,121.21573339296688,47.92,1.0,4.0,8.0,0.0,0.1212121212121212,0.125,-5.9312391
FC(F)(F)COC(F)(Br)C(F)(Br)C(F)(F)F,389.862,4.2065,100.37194314961545,9.23,0.0,1.0,3.0,0.0,0.1212121212121212,0.125,-5.4704475
OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,282.05799999999994,2.3101000000000003,86.71016232296185,38.69,1.0,3.0,5.0,0.0,0.125,0.1290322580645161,-5.2641253
FC(F)(Br)OC(F)(F)C(F)(F)OC(F)(F)Br,391.834,4.0956,99.12054626472572,18.46,0.0,2.0,5.0,0.0,0.1111111111111111,0.1153846153846153,-5.2554798
OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,278.114,3.227100000000001,89.21295609274132,20.23,1.0,1.0,5.0,0.0,0.2758620689655172,0.2857142857142857,-5.1965475
NC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,329.06499999999994,2.5068,100.99980905856452,52.32000000000001,1.0,2.0,4.0,0.0,0.25,0.3,-5.4096575
CCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,644.4940000000001,11.867199999999984,225.9470215086976,0.0,0.0,0.0,21.0,0.0,0.25,0.2580645161290322,-8.581624
C=CCOC(F)(F)C(F)(F)S(=O)(=O)F,240.149,1.6739,76.37153412176374,43.370000000000005,0.0,3.0,5.0,0.0,0.2,0.1081081081081081,-4.8910632
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CI,509.978,5.795500000000001,135.03871499354295,0.0,0.0,0.0,6.0,0.0,0.3076923076923077,0.32,-5.9783092
COC(=O)C(F)(F)C(F)(F)Cl,194.511,1.6263,64.07455253915664,26.3,0.0,2.0,2.0,0.0,0.15625,0.2413793103448276,-4.4081063
C=C(F)C(=O)OCC(F)(F)C(F)(F)F,222.08399999999995,2.2104,74.14263831473639,26.3,0.0,2.0,3.0,0.0,0.1764705882352941,0.21875,-5.0900326
O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,358.0779999999999,3.5452000000000004,111.60331486380814,34.14,0.0,2.0,5.0,0.0,0.3,0.4615384615384615,-5.6245098
O=C(O)C(F)C(F)(F)F,146.03900000000002,0.9714,47.087032720567485,37.3,1.0,1.0,1.0,0.0,0.1785714285714285,0.28,-4.0324268
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](Cl)(Cl)Cl,681.5669999999998,9.311800000000002,203.63672328597883,0.0,0.0,0.0,11.0,0.0,0.2580645161290322,0.2666666666666666,-7.7120204
O=C(NC1CC1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,385.148,3.706600000000001,124.7157080226364,29.1,1.0,1.0,7.0,1.0,0.175,0.2777777777777778,-6.0118504
O=C(O)CSC(F)(F)C(F)(F)C(F)(F)F,260.12999999999994,2.5946,82.43663318350464,37.3,1.0,2.0,4.0,0.0,0.2580645161290322,0.3571428571428571,-5.1770668
O=C(C(F)(F)F)C(F)(F)C(F)(F)F,216.027,2.3154,65.31988269447302,17.07,0.0,1.0,1.0,0.0,0.2307692307692307,0.3478260869565217,-4.5097842
Fc1c(F)c(F)c(OCC(F)(F)C(F)F)c(F)c1F,298.104,3.6613,99.1295933185298,9.23,0.0,1.0,4.0,1.0,0.1111111111111111,0.1142857142857142,-5.4716597
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc(Br)cc1,575.056,7.915000000000004,173.03258949005715,0.0,0.0,0.0,7.0,1.0,0.25,0.2580645161290322,-6.9474249
OC(C(F)(F)F)C(F)(F)C(F)(F)F,218.04299999999995,2.1072,65.95259434662528,20.23,1.0,1.0,1.0,0.0,0.1851851851851851,0.1923076923076923,-4.2467027
CC1CCc2c(sc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)c2C(N)=O)C1,538.3539999999999,5.351900000000002,186.00940463935825,72.19,2.0,3.0,8.0,2.0,0.1129032258064516,0.1724137931034483,-7.5637822
CCOc1ccccc1-n1c(-c2cccc(OC(F)(F)C(F)F)c2)n[nH]c1=S,413.396,5.2322900000000025,162.08025374504237,52.07,1.0,5.0,7.0,3.0,0.044776119402985,0.0454545454545454,-7.36129
C[N+](C)(CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],570.3679999999999,2.2511,189.23659995248465,86.3,1.0,4.0,14.0,0.0,0.2448979591836734,0.2244897959183673,-8.0673618
O=C1C=CC=C/C1=C\Nc1ccc(OC(F)(F)C(F)F)cc1,313.25,3.914200000000002,123.12831302384808,38.33,1.0,3.0,5.0,2.0,0.0784313725490196,0.08,-6.2188592
FC(F)(F)C(F)(F)c1nc2nc(Cl)c(Cl)nc2[nH]1,307.009,3.3138,105.14526571227374,54.46,1.0,3.0,1.0,2.0,0.1025641025641025,0.1052631578947368,-5.1142821
FC(C(F)(F)F)C(F)(F)F,170.027,2.4491,50.62788307710641,0.0,0.0,0.0,0.0,0.0,0.125,0.1304347826086956,-3.9007881
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,596.3530000000001,7.0622000000000025,184.81331268501447,37.3,1.0,1.0,9.0,0.0,0.21875,0.4074074074074074,-6.9375129
CN(C)C(=O)Nc1cccc(OC(F)(F)C(F)F)c1,280.22099999999995,3.016800000000001,106.503018486547,41.57000000000001,1.0,2.0,4.0,1.0,0.1,0.125,-6.2499771
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1N,275.16700000000003,3.866620000000001,97.38981009457976,26.02,1.0,1.0,1.0,1.0,0.1081081081081081,0.1111111111111111,-5.3040738
O=C(O)CCCCCCCCCCC(F)(F)C(F)(F)F,304.2989999999999,5.169600000000004,114.9019892674598,37.3,1.0,1.0,11.0,0.0,0.1764705882352941,0.2580645161290322,-7.2480392
OCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,446.091,4.810900000000002,127.56962055697475,20.23,1.0,1.0,8.0,0.0,0.2162162162162162,0.2222222222222222,-6.7002635
FC(F)(F)C(=CC(F)(F)C(F)(F)F)C(F)(F)F,282.052,4.235,85.6952479998169,0.0,0.0,0.0,1.0,0.0,0.1785714285714285,0.1851851851851851,-5.2639036
O=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)F,574.1490000000002,6.881500000000004,177.70433178866418,26.3,0.0,2.0,10.0,0.0,0.2777777777777778,0.3235294117647059,-7.870892
NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,363.117,4.074000000000001,112.78569676365956,26.02,1.0,1.0,6.0,0.0,0.2857142857142857,0.2962962962962963,-6.0299082
O=C(O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,557.1780000000001,3.9573,168.10422583540787,83.47,2.0,3.0,10.0,0.0,0.4516129032258064,0.375,-6.9456611
C=C[CH2][Sn]([CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)([CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1201.0660000000005,16.007899999999985,346.6113761342916,0.0,0.0,0.0,23.0,0.0,0.2222222222222222,0.2285714285714285,-6.1366792
O=C(F)C(F)(N(C(F)(F)F)C(F)(F)F)C(F)(F)F,299.039,3.0522,89.9412646878517,20.31,0.0,2.0,2.0,0.0,0.2,0.25,-5.0791044
CC(CCC(F)(F)C(F)C(F)(F)F)C(F)(F)C(F)C(F)(F)F,358.16599999999994,5.474100000000003,116.01015489251382,0.0,0.0,0.0,6.0,0.0,0.0789473684210526,0.081081081081081,-6.2117581
OCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,532.0780000000001,5.691400000000003,150.5967042830763,20.23,1.0,1.0,9.0,0.0,0.25,0.2571428571428571,-6.8383117
O=S(=O)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)F,300.0979999999999,2.3458,87.35833665125634,43.370000000000005,0.0,3.0,5.0,0.0,0.2121212121212121,0.1142857142857142,-4.7591891
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccccc1,496.16,7.152500000000003,159.16504188441576,0.0,0.0,0.0,7.0,1.0,0.2666666666666666,0.3214285714285714,-6.9071922
C[Si](C)(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,392.231,5.6026000000000025,121.19173542642056,0.0,0.0,0.0,5.0,0.0,0.3076923076923077,0.32,-6.2606273
OCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,406.182,5.2779000000000025,131.33486616203265,20.23,1.0,1.0,9.0,0.0,0.2903225806451613,0.3,-6.3813219
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](Br)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1149.2720000000008,15.71349999999999,338.2866311347492,0.0,0.0,0.0,21.0,0.0,0.2580645161290322,0.2666666666666666,-8.667078
FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,415.399,5.346900000000001,114.72120026745044,0.0,0.0,0.0,5.0,0.0,0.1851851851851851,0.1923076923076923,-5.2585502
FC(Cl)OC(C(F)(F)F)C(F)(F)F,234.498,2.9881,72.40963664789157,9.23,0.0,1.0,2.0,0.0,0.0967741935483871,0.1,-4.7825856
O=C(OCc1ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1)ON1C(=O)CCC1=O,695.3219999999999,7.345800000000008,237.5042765748858,72.91,0.0,5.0,12.0,2.0,0.1923076923076923,0.22,-8.7089977
O=C1CCCCC1C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,444.187,5.053600000000001,146.58772968518815,34.14,0.0,2.0,6.0,1.0,0.2564102564102564,0.3714285714285714,-6.8483286
O=C1C=CC(=O)N1CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,557.2000000000002,5.701000000000002,181.04998616370543,37.38,0.0,2.0,10.0,1.0,0.2368421052631578,0.2432432432432432,-7.5755863
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCI,588.0390000000001,7.211000000000003,162.46461214258525,0.0,0.0,0.0,9.0,0.0,0.2666666666666666,0.2758620689655172,-7.039042
CON(C)C(=O)C(F)C(F)(F)F,189.10799999999995,0.9066,65.8501005963529,29.54,0.0,2.0,2.0,0.0,0.1388888888888889,0.1764705882352941,-4.65136
O=C(CI)NCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,645.0910000000002,6.327200000000003,184.90588065503024,29.1,1.0,1.0,11.0,0.0,0.2631578947368421,0.3055555555555556,-7.8730817
FC1(F)C(Cl)=C(Cl)C(F)(Cl)C1(F)F,261.404,3.8644,84.24106099497868,0.0,0.0,0.0,0.0,1.0,0.0303030303030303,0.03125,-4.7453713
O=C1CCC2(O1)OC(C(F)(F)F)(C(F)(F)F)OC2=O,294.103,1.414,99.93907582771294,61.830000000000005,0.0,5.0,0.0,2.0,0.0975609756097561,0.1,-5.8476653
O=C(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(=O)F)C(F)(F)F,360.04999999999995,3.0867,110.35191797891844,43.370000000000005,0.0,3.0,6.0,0.0,0.2058823529411764,0.2903225806451613,-5.4637771
NS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)Cl,331.568,1.9015,98.6758386402456,69.39,1.0,3.0,5.0,0.0,0.21875,0.1515151515151515,-5.4072833
O=C(F)C1(F)OC(F)(F)OC1(F)F,210.029,1.3382,66.21007119410507,35.53,0.0,3.0,1.0,1.0,0.088235294117647,0.1612903225806451,-4.4609838
OCC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)C(F)(F)F,332.08399999999995,3.4203,101.70956230152002,20.23,1.0,1.0,4.0,0.0,0.1428571428571428,0.1470588235294117,-5.5509839
O=c1oc(=O)n(CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2ccccc12,623.259,6.744300000000002,207.4990132509792,52.21,0.0,4.0,10.0,2.0,0.18,0.1836734693877551,-8.7778225
C=CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,410.151,4.2410000000000005,123.38160141624918,34.14,0.0,2.0,6.0,0.0,0.5,0.3103448275862069,-6.0915432
FC(C(F)(F)F)C(F)(F)OC(F)(F)F,236.033,3.016,70.43744122686236,9.23,0.0,1.0,2.0,0.0,0.0967741935483871,0.1,-4.7194486
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc(P(c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,1216.3880000000008,16.03069999999998,392.0701156857602,0.0,0.0,0.0,18.0,3.0,0.2424242424242424,0.25,-9.7171001
Cc1cc2nc(C(F)(F)C(F)(F)F)[nH]c2cc1C,264.197,3.833840000000001,98.82932152541058,28.68,1.0,1.0,1.0,2.0,0.0952380952380952,0.0975609756097561,-5.7462854
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCI,388.011,4.6698,103.68056046158895,0.0,0.0,0.0,5.0,0.0,0.2333333333333333,0.2413793103448276,-5.5711818
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O,682.396,5.694320000000004,226.9716134745412,92.34,2.0,4.0,7.0,2.0,0.125,0.109375,-9.7154379
FC1(F)c2ccccc2-c2ccccc2C1(F)F,252.20999999999995,4.550800000000002,100.87469201252992,0.0,0.0,0.0,0.0,3.0,0.0303030303030303,0.03125,-5.4447169
FC(F)(F)C1(C(F)(F)F)CC(c2ccccc2)=NN=C(c2ccccc2)C1,384.3230000000001,5.784800000000004,150.79125438232066,24.72,0.0,2.0,2.0,3.0,0.075,0.1052631578947368,-6.9206848
O=C(NC(C(F)(F)F)C(F)(F)F)c1ccccc1,271.16,2.909600000000001,97.59576827829264,29.1,1.0,1.0,2.0,1.0,0.131578947368421,0.2,-5.4371986
FC(F)(Cl)C(F)(F)C1(F)OC1(F)F,232.482,2.7421,71.40380549436233,12.53,0.0,1.0,2.0,1.0,0.09375,0.0967741935483871,-4.6705637
FC(F)(F)C1(F)OC1(F)C(F)(F)F,216.027,2.4728,65.26607467040691,12.53,0.0,1.0,0.0,1.0,0.1111111111111111,0.1153846153846153,-4.4454823
FC1=C(C2(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F,324.064,4.122,100.5790053244779,0.0,0.0,0.0,1.0,2.0,0.0294117647058823,0.0303030303030303,-5.162499
O=C1C=NC(C(F)(F)F)(C(F)(F)F)O1,221.05599999999995,1.4348999999999998,72.35679056485492,38.66,0.0,3.0,0.0,1.0,0.1111111111111111,0.1470588235294117,-4.8909569
O=S(=O)(N=C(C(F)(F)F)C(F)(F)F)c1ccccc1,305.199,2.940900000000001,103.17554025851943,46.5,0.0,2.0,2.0,1.0,0.1944444444444444,0.1666666666666666,-6.0227242
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1nc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n1,1035.174000000001,12.457499999999996,312.11518583559854,38.67,0.0,3.0,15.0,1.0,0.2962962962962963,0.3076923076923077,-9.1703501
O=C(c1ccccc1)C(F)(F)C(F)F,206.13799999999995,2.769700000000001,77.3498931744355,17.07,0.0,1.0,3.0,1.0,0.1388888888888889,0.2121212121212121,-5.16749
N#CC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,307.06199999999995,3.40838,96.13654167433724,23.79,0.0,1.0,0.0,1.0,0.0344827586206896,0.0357142857142857,-4.6279974
CCN(CC)C(F)(F)C(F)(F)F,191.143,2.4833000000000007,67.15147228464713,3.24,0.0,1.0,3.0,0.0,0.1379310344827586,0.1428571428571428,-5.057579
O=C(C(=C(F)F)C(F)(F)F)C(F)(F)C(F)(F)F,278.045,3.466,85.69123469693444,17.07,0.0,1.0,2.0,0.0,0.1935483870967742,0.2857142857142857,-5.0677514
FC(F)C(F)(F)CNCC(F)(F)C(F)F,245.113,2.3768,79.43810700683049,12.03,1.0,1.0,6.0,0.0,0.1,0.1034482758620689,-5.1416831
O=[N+]([O-])C1=C(F)C(F)(F)C(F)(F)C(F)(Br)C1(F)F,349.959,3.4244,100.71333396565014,43.14,0.0,2.0,1.0,1.0,0.048780487804878,0.05,-5.1154909
FCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,334.07499999999993,4.397500000000001,101.08086395225024,0.0,0.0,0.0,6.0,0.0,0.15625,0.1612903225806451,-5.3770809
CCOP(=O)(OCC)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,356.1209999999999,4.678200000000002,112.47369533030351,35.53,0.0,3.0,7.0,0.0,0.2424242424242424,0.25,-6.2878275
CC(=O)C(F)(C(F)(F)F)C(F)(F)F,212.064,2.408300000000001,67.51928940594338,17.07,0.0,1.0,1.0,0.0,0.2307692307692307,0.2916666666666667,-4.5905647
FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,236.1430000000001,3.2170000000000014,86.09943729661737,28.68,1.0,1.0,1.0,2.0,0.1,0.1025641025641025,-5.1664762
COP(=O)(OC)C(C)(C(F)(F)F)C(F)(F)F,274.0969999999999,3.3556000000000017,87.2472048927316,35.53,0.0,3.0,3.0,0.0,0.1612903225806451,0.1666666666666666,-5.4267492
O=C(C(F)(F)C(F)(F)F)C(Cl)(C(F)(F)F)C(F)(F)F,332.496,3.8553,100.8496393589266,17.07,0.0,1.0,2.0,0.0,0.2068965517241379,0.3076923076923077,-5.1724491
FC(F)(F)N(C(F)(F)F)C(F)(F)C(F)(F)F,271.02899999999994,3.4831,79.41480047341133,3.24,0.0,1.0,1.0,0.0,0.1538461538461538,0.16,-4.7110357
CC(C)(C)OOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,436.16399999999993,4.998500000000002,140.85854028463245,35.53,0.0,3.0,6.0,0.0,0.303030303030303,0.4482758620689655,-7.0576491
COc1ccc(C(F)(F)C(F)(F)F)cc1,226.144,3.3493000000000013,82.46745170682486,9.23,0.0,1.0,2.0,1.0,0.1142857142857142,0.1176470588235294,-5.2395949
O=C(F)C(F)(F)OC(F)(F)C(F)F,214.036,1.9498,66.26789252105365,26.3,0.0,2.0,4.0,0.0,0.1515151515151515,0.1935483870967742,-4.5430341
O=NOC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,265.03099999999995,3.1101,80.08621171057084,38.66,0.0,3.0,2.0,0.0,0.1785714285714285,0.1851851851851851,-4.7235107
O=P(O)(O)OCC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,392.057,2.9940999999999995,117.99558540124252,66.76,2.0,2.0,3.0,1.0,0.0833333333333333,0.0857142857142857,-5.8723454
O=S(=O)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)CCI,454.048,3.5411,119.3500590010932,43.370000000000005,0.0,3.0,7.0,0.0,0.1891891891891892,0.1025641025641025,-5.8525801
O=C=NC(F)(C(F)(F)F)C(F)(F)F,211.036,2.1126,66.0496697774069,29.43,0.0,2.0,1.0,0.0,0.1785714285714285,0.1851851851851851,-4.5335245
FC(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,254.023,3.3132,74.6029766297886,9.23,0.0,1.0,2.0,0.0,0.2307692307692307,0.24,-4.6123357
CC(C)(C)C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,328.1989999999999,3.7318000000000016,114.035999595293,34.14,0.0,2.0,6.0,0.0,0.1578947368421052,0.2285714285714285,-6.3614421
CCN(CC)C1(C(F)C(F)(F)F)OCCCO1,259.24299999999994,2.3193,97.66696464479188,21.700000000000003,0.0,3.0,4.0,1.0,0.0697674418604651,0.0714285714285714,-6.0999184
